지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
941,2022-08-04 01:00,27.7,222.9,2.3,0,1010.3,1011.1,85.9,0,0
941,2022-08-04 02:00,27.3,228.8,1.4,0,1010,1010.8,89.2,0,0
941,2022-08-04 03:00,27.3,211.5,1.6,0,1010.1,1010.9,88.2,0,0
941,2022-08-04 04:00,27.1,215.9,2.4,0,1010.2,1011,88.9,0,0
941,2022-08-04 05:00,27,209.8,1.8,0,1010.4,1011.2,89.5,0,0
941,2022-08-04 06:00,27.1,211.2,2,0,1010.6,1011.4,88.2,0,0
941,2022-08-04 07:00,27.7,236.6,1.5,0,1011,1011.8,85.9,0,0
941,2022-08-04 08:00,29.1,216.1,2.2,0,1011.1,1011.9,79.2,0,0
941,2022-08-04 09:00,31.1,277.1,2.2,0,1010.8,1011.6,71.3,0,0
941,2022-08-04 10:00,31.3,298.1,2.9,0,1010.5,1011.3,66.4,0,0
941,2022-08-04 11:00,32.8,270.3,2.3,0,1010.4,1011.2,63.2,0,0
941,2022-08-04 12:00,33.8,285,2.5,0,1009.7,1010.5,57.8,0,0
941,2022-08-04 13:00,33,228.2,3.2,0,1008.8,1009.6,62.7,0,0
941,2022-08-04 14:00,29.9,8.6,3.3,0,1009.1,1009.9,74.8,0,0
941,2022-08-04 15:00,33.8,253.7,1.4,0,1008.1,1008.9,57.8,0,0
941,2022-08-04 16:00,32.3,229.6,3,0,1007.9,1008.7,63.2,0,0
941,2022-08-04 17:00,32.8,238.9,3.1,0,1007.7,1008.5,64.7,0,0
941,2022-08-04 18:00,31.4,218.9,3.3,0,1007.5,1008.3,69.2,0,0
941,2022-08-04 19:00,30.6,220.4,3.3,0,1007.5,1008.3,73.8,0,0
941,2022-08-04 20:00,29.6,204.6,1.5,0,1007.8,1008.6,76.3,0,0
941,2022-08-04 21:00,29.3,178.3,2.7,0,1008.3,1009.1,78.5,0,0
941,2022-08-04 22:00,29,207.4,1.6,0,1008.3,1009.1,80.1,0,0
941,2022-08-04 23:00,28.4,219.9,1.5,0,1008.3,1009.1,84,0,0
941,2022-08-05 00:00,28.1,244.3,2,0,1008.2,1009,85.9,0,0
941,2022-08-05 01:00,27.5,333,.7,0,1007.7,1008.5,89.1,0,0
941,2022-08-05 02:00,27,297.2,.7,0,1007.6,1008.4,92,0,0
941,2022-08-05 03:00,26.9,343.2,.6,0,1007.5,1008.3,92.3,0,0
941,2022-08-05 04:00,26.6,0,.2,0,1007.9,1008.7,94.1,0,0
941,2022-08-05 05:00,26.5,300.4,.5,0,1008.2,1009,94.4,0,0
941,2022-08-05 06:00,27.3,219,2.2,0,1008.4,1009.2,90.6,0,0
941,2022-08-05 07:00,27.4,227.1,2.3,0,1008.3,1009.1,89.6,0,0
941,2022-08-05 08:00,29.4,216.9,1.3,0,1007.9,1008.7,82.3,0,0
941,2022-08-05 09:00,30.4,225.3,2.7,0,1007.7,1008.5,73.7,0,0
941,2022-08-05 10:00,30.9,269.9,2.6,0,1007.9,1008.7,70.8,0,0
941,2022-08-05 11:00,32.3,256.1,2.4,0,1007.3,1008.1,67.4,0,0
941,2022-08-05 12:00,32.9,234.3,3,0,1006.9,1007.7,61.9,0,0
941,2022-08-05 13:00,32.3,232.9,3,0,1006.2,1007,61,0,0
941,2022-08-05 14:00,32.1,238.8,3.4,0,1005.5,1006.3,67.4,0,0
941,2022-08-05 15:00,31.9,195.8,3.9,0,1005.2,1006,67.6,0,0
941,2022-08-05 16:00,32.9,209.8,2.6,0,1004.9,1005.7,62.6,0,0
941,2022-08-05 17:00,30.3,171.8,2.2,1.5,1004.8,1005.6,78.2,0,0
941,2022-08-05 18:00,31,223.1,3.2,0,1004.7,1005.5,73.2,0,0
941,2022-08-05 19:00,30.3,233.7,3,0,1004.8,1005.6,75.3,0,0
941,2022-08-05 20:00,29.4,230.8,3,0,1005.2,1006,77.5,0,0
941,2022-08-05 21:00,29,223.3,2.4,0,1005.8,1006.6,79.3,0,0
941,2022-08-05 22:00,28.4,191.7,1.2,0,1005.9,1006.7,82.4,0,0
941,2022-08-05 23:00,28.5,0,.4,0,1005.7,1006.5,82.1,0,0
941,2022-08-06 00:00,27.9,219.6,2,0,1005.8,1006.6,85.7,0,0
941,2022-08-06 01:00,28,239.1,1.8,0,1005.8,1006.6,85.7,0,0
941,2022-08-06 02:00,26.8,0,.4,0,1005.8,1006.6,92.4,0,0
941,2022-08-06 03:00,26.6,324.4,.6,0,1005.8,1006.6,94.1,0,0
941,2022-08-06 04:00,26.5,0,.2,0,1005.7,1006.5,94.7,0,0
941,2022-08-06 05:00,26.7,330.9,1.3,0,1006,1006.8,93.5,0,0
941,2022-08-06 06:00,27.4,244.9,1.4,0,1006.3,1007.1,91.2,0,0
941,2022-08-06 07:00,27.9,226.1,2,0,1006.7,1007.5,87.6,0,0
941,2022-08-06 08:00,28.6,238.1,1.8,0,1006.8,1007.6,84.2,0,0
941,2022-08-06 09:00,30,229.5,2.3,0,1006.7,1007.5,77.1,0,0
941,2022-08-06 10:00,31.4,240,2.2,0,1006.5,1007.3,69.1,0,0
941,2022-08-06 11:00,32.7,281.4,1.9,0,1006.1,1006.9,64.3,0,0
941,2022-08-06 12:00,33.5,202.7,1.6,0,1005.5,1006.3,60.5,0,0
941,2022-08-06 13:00,33.8,238.8,3.2,0,1005.2,1006,62.6,0,0
941,2022-08-06 14:00,33.1,224.9,2.7,0,1005.3,1006.1,61.2,0,0
941,2022-08-06 15:00,33.7,238.4,3.2,0,1004.8,1005.6,64.9,0,0
941,2022-08-06 16:00,34.3,241.7,3.7,0,1004.5,1005.3,62.5,0,0
941,2022-08-06 17:00,33.9,201.6,2.5,0,1004.5,1005.3,62.4,0,0
941,2022-08-06 18:00,32.8,204.7,2.5,0,1004.8,1005.6,65.1,0,0
941,2022-08-06 19:00,31.9,214.5,2.7,0,1005.1,1005.9,69.5,0,0
941,2022-08-06 20:00,30.8,214.5,2.3,0,1005.6,1006.4,73.5,0,0
941,2022-08-06 21:00,30.2,215.3,2.2,0,1006.3,1007.1,76.7,0,0
941,2022-08-06 22:00,29.6,183.7,1.2,0,1006.8,1007.6,78.9,0,0
941,2022-08-06 23:00,29.4,200.9,1.7,0,1007,1007.8,77.4,0,0
941,2022-08-07 00:00,28.9,187.8,1.5,0,1007.3,1008.1,80.8,0,0
941,2022-08-07 01:00,28.3,210.8,1.2,0,1007.2,1008,84.8,0,0
941,2022-08-07 02:00,27.8,329.6,.5,0,1007.2,1008,88.8,0,0
941,2022-08-07 03:00,27.4,0,.4,0,1007.3,1008.1,91,0,0
941,2022-08-07 04:00,27.2,317.2,.7,0,1007.6,1008.4,91.9,0,0
941,2022-08-07 05:00,27.5,188,1.3,0,1007,1007.8,90.1,0,0
941,2022-08-07 06:00,27.4,128.3,.9,0,1007.8,1008.6,91.4,0,0
941,2022-08-07 07:00,28.2,232.7,2,0,1008.3,1009.1,86.9,0,0
941,2022-08-07 08:00,29.2,250.2,1.9,0,1008.4,1009.2,82.8,0,0
941,2022-08-07 09:00,30.7,219.4,1.9,0,1008,1008.8,74.6,0,0
941,2022-08-07 10:00,31.1,228.7,3.5,0,1007.9,1008.7,70.4,0,0
941,2022-08-07 11:00,31.9,235.4,2.6,0,1007.7,1008.5,69.8,0,0
941,2022-08-07 12:00,33.1,234.8,3.6,0,1007.3,1008.1,66.5,0,0
941,2022-08-07 13:00,33.5,221.8,3.7,0,1006.9,1007.7,62.6,0,0
941,2022-08-07 14:00,33.4,208.3,3.5,0,1006.8,1007.6,62.1,0,0
941,2022-08-07 15:00,33.7,209.4,3.6,0,1006.8,1007.6,61.5,0,0
941,2022-08-07 16:00,32.3,221.6,4.2,0,1007.1,1007.9,64.3,0,0
941,2022-08-07 17:00,31.4,215,3.7,0,1007.2,1008,69.9,0,0
941,2022-08-07 18:00,30.8,222.1,3.4,0,1007.5,1008.3,72,0,0
941,2022-08-07 19:00,30.2,201.9,2.2,0,1007.8,1008.6,74.2,0,0
941,2022-08-07 20:00,29.5,212.2,2.6,0,1008.1,1008.9,78.9,0,0
941,2022-08-07 21:00,29.4,204.8,2.1,0,1008.4,1009.2,78.5,0,0
941,2022-08-07 22:00,29.2,219.9,1.6,0,1008.5,1009.3,80.3,0,0
941,2022-08-07 23:00,29.2,215.1,3,0,1008.6,1009.4,79.9,0,0
941,2022-08-08 00:00,28.8,211.5,2.8,0,1008.5,1009.3,82.4,0,0
941,2022-08-08 01:00,28.8,226.3,2,0,1008.5,1009.3,82.4,0,0
941,2022-08-08 02:00,28.4,217.3,2.3,0,1008.4,1009.2,85.8,0,0
941,2022-08-08 03:00,28.6,209,2.4,0,1008.5,1009.3,83.3,0,0
941,2022-08-08 04:00,28.3,222.9,3.1,0,1008.3,1009.1,83.3,0,0
941,2022-08-08 05:00,28.2,237.1,3.5,0,1008.7,1009.5,82.7,0,0
941,2022-08-08 06:00,28.5,213.3,3.9,0,1009,1009.8,79.7,0,0
941,2022-08-08 07:00,28.9,225.1,3.1,0,1009.5,1010.3,80,0,0
941,2022-08-08 08:00,29.5,233.6,3.2,0,1009.6,1010.4,78.3,0,0
941,2022-08-08 09:00,30.8,228.4,3.7,0,1009.6,1010.4,69.2,0,0
941,2022-08-08 10:00,31.3,226.6,4.1,0,1009.6,1010.4,65.5,0,0
941,2022-08-08 11:00,31.4,231.4,4.3,0,1009.5,1010.3,65.4,0,0
941,2022-08-08 12:00,31.5,229.5,4.5,0,1009.4,1010.2,63.2,0,0
941,2022-08-08 13:00,32.3,229.6,4.1,0,1008.8,1009.6,61,0,0
941,2022-08-08 14:00,32.1,234.6,4,0,1008.5,1009.3,60.1,0,0
941,2022-08-08 15:00,31.7,237.4,4.7,0,1008.3,1009.1,60.9,0,0
941,2022-08-08 16:00,31.3,236.7,4.5,0,1008.4,1009.2,65.5,0,0
941,2022-08-08 17:00,31.2,232,4.6,0,1008.4,1009.2,62.7,0,0
941,2022-08-08 18:00,30.7,228.2,4.1,0,1008,1008.8,66.2,0,0
941,2022-08-08 19:00,30,214.3,3.3,0,1008.2,1009,68.4,0,0
941,2022-08-08 20:00,29,206.9,2.9,0,1009,1009.8,74.1,0,0
941,2022-08-08 21:00,28.8,216.8,3.4,0,1009.5,1010.3,74.6,0,0
941,2022-08-08 22:00,28.4,242.1,2.4,0,1009.7,1010.5,78.4,0,0
941,2022-08-08 23:00,28.6,221.2,3.4,0,1009.5,1010.3,75,0,0
941,2022-08-09 00:00,28.6,218.3,2.9,0,1009.3,1010.1,76.3,0,0
941,2022-08-09 01:00,28.3,226.8,3.7,0,1009.4,1010.2,78.8,0,0
941,2022-08-09 02:00,28,227.6,2,0,1009.3,1010.1,81,0,0
941,2022-08-09 03:00,28,213.9,3.2,0,1009.2,1010,81.3,0,0
941,2022-08-09 04:00,28,212.6,2.9,0,1009.3,1010.1,81.3,0,0
941,2022-08-09 05:00,28.1,218.5,2.6,0,1009.6,1010.4,79.9,0,0
941,2022-08-09 06:00,28.1,223.8,2.6,0,1009.8,1010.6,77.4,0,0
941,2022-08-09 07:00,28.3,216.3,3.3,0,1009.8,1010.6,78.5,0,0
941,2022-08-09 08:00,28.8,230.6,2.1,0,1009.8,1010.6,77.1,0,0
941,2022-08-09 09:00,29.9,229.7,3.2,0,1009.6,1010.4,71.1,0,0
941,2022-08-09 10:00,30.8,235.5,3.7,0,1009.7,1010.5,67.7,0,0
941,2022-08-09 11:00,31.1,232.1,4.5,0,1009.4,1010.2,64.1,0,0
941,2022-08-09 12:00,31.1,234.5,3.7,0,1008.8,1009.6,63.7,0,0
941,2022-08-09 13:00,32,232.4,3.9,0,1008.5,1009.3,58.6,0,0
941,2022-08-09 14:00,32.7,232,3.7,0,1007.9,1008.7,58.8,0,0
941,2022-08-09 15:00,31.4,223.6,4,0,1007.6,1008.4,63.9,0,0
941,2022-08-09 16:00,30.7,215,3.5,0,1007.4,1008.2,66,0,0
941,2022-08-09 17:00,30.8,224.1,1.4,0,1007.3,1008.1,66.7,0,0
941,2022-08-09 18:00,30.1,224.1,2.6,0,1007.4,1008.2,68.9,0,0
941,2022-08-09 19:00,29.6,221.5,3.2,0,1007.5,1008.3,70.1,0,0
941,2022-08-09 20:00,29.1,216.4,3.7,0,1008.1,1008.9,74.6,0,0
941,2022-08-09 21:00,28.8,229,2.8,0,1008.7,1009.5,76.7,0,0
941,2022-08-09 22:00,28.4,220.6,2.2,0,1008.4,1009.2,78.7,0,0
941,2022-08-09 23:00,28.5,216.1,2.8,0,1008.5,1009.3,78.2,0,0
941,2022-08-10 00:00,28.1,221,3,0,1008.5,1009.3,83.4,0,0
941,2022-08-10 01:00,27.7,245.6,2.6,0,1008,1008.8,83.8,0,0
941,2022-08-10 02:00,28.2,217.5,3,0,1007.5,1008.3,79.3,0,0
941,2022-08-10 03:00,28.3,229.9,3,0,1007.3,1008.1,79.6,0,0
941,2022-08-10 04:00,28.5,230,3.4,0,1007.3,1008.1,78.6,0,0
941,2022-08-10 05:00,28.4,235.4,4,0,1007.4,1008.2,81.2,0,0
941,2022-08-10 06:00,28.1,237.1,3.1,0,1007.7,1008.5,81.7,0,0
941,2022-08-10 07:00,28.6,223.6,3.9,0,1007.7,1008.5,78.5,0,0
941,2022-08-10 08:00,28.9,229,3.5,0,1007.7,1008.5,77.8,0,0
941,2022-08-10 09:00,29.5,233.8,3.3,0,1007.7,1008.5,74.3,0,0
941,2022-08-10 10:00,30,239.9,3.3,0,1008,1008.8,73.2,0,0
941,2022-08-10 11:00,30.6,231,3.8,0,1007.8,1008.6,68.5,0,0
941,2022-08-10 12:00,30.2,230.7,3.6,0,1007.8,1008.6,69.4,0,0
941,2022-08-10 13:00,30.2,226.9,3.6,0,1007.6,1008.4,70.9,0,0
941,2022-08-10 14:00,30.3,236.9,2.9,0,1007.7,1008.5,70.9,0,0
941,2022-08-10 15:00,30.2,214.1,2.1,0,1007.3,1008.1,69.8,0,0
941,2022-08-10 16:00,29.9,183.4,2.2,0,1007.4,1008.2,70.3,0,0
941,2022-08-10 17:00,29.5,214.1,3,0,1007.5,1008.3,74.3,0,0
941,2022-08-10 18:00,29.4,229.8,2.7,0,1007.7,1008.5,72.8,0,0
941,2022-08-10 19:00,29.3,216.8,2.4,0,1007.8,1008.6,70,0,0
941,2022-08-10 20:00,28.6,230.3,1.6,0,1008,1008.8,77.2,0,0
941,2022-08-10 21:00,27.8,246.8,1.7,0,1008.5,1009.3,83.7,0,0
941,2022-08-10 22:00,27.6,248,1.2,0,1009,1009.8,86.2,0,0
941,2022-08-10 23:00,28.2,316.8,1.6,0,1008.5,1009.3,81.2,0,0
941,2022-08-11 00:00,28.2,231.5,1.6,0,1008,1008.8,81.4,0,0
941,2022-08-11 01:00,28.1,227,2.1,0,1007,1007.8,82.9,0,0
941,2022-08-11 02:00,27.6,249.3,2.3,0,1007.5,1008.3,86.2,0,0
941,2022-08-11 03:00,27.7,152.7,1.2,0,1006.6,1007.4,82.2,0,0
941,2022-08-11 04:00,27.6,216.8,2.2,0,1006.3,1007.1,82.8,0,0
941,2022-08-11 05:00,27.6,224,2.2,0,1006.3,1007.1,83.5,0,0
941,2022-08-11 06:00,27.5,203.9,2.4,0,1006.4,1007.2,82.7,0,0
941,2022-08-11 07:00,28,211.9,2.9,0,1006.2,1007,80.8,0,0
941,2022-08-11 08:00,28.3,213.8,3,0,1006.4,1007.2,80.1,0,0
941,2022-08-11 09:00,29.1,216.3,2.6,0,1006.5,1007.3,76.1,0,0
941,2022-08-11 10:00,29.5,229.4,3.1,0,1006.9,1007.7,75.6,0,0
941,2022-08-11 11:00,29.4,229.9,3,0,1007,1007.8,75.5,0,0
941,2022-08-11 12:00,29.2,239.5,3.3,0,1006.5,1007.3,77.8,0,0
941,2022-08-11 13:00,28.9,248,2.9,0,1006.4,1007.2,80.2,0,0
941,2022-08-11 14:00,29.5,224.5,3.2,0,1005.9,1006.7,77,0,0
941,2022-08-11 15:00,29.4,231.8,3.2,0,1005.7,1006.5,74.6,0,0
941,2022-08-11 16:00,28.8,221.6,3.4,0,1005.7,1006.5,78.4,0,0
941,2022-08-11 17:00,28.1,216.9,2.8,0,1005.9,1006.7,83.1,0,0
941,2022-08-11 18:00,27.3,223.9,2.2,.5,1006.2,1007,87,0,0
941,2022-08-11 19:00,26.8,179.2,1.6,1.5,1005.5,1006.3,89.3,0,0
941,2022-08-11 20:00,26.6,218.2,1.3,0,1006.2,1007,91.8,0,0
941,2022-08-11 21:00,26.8,311.9,1,0,1006.5,1007.3,89.3,0,0
941,2022-08-11 22:00,27.1,185.9,1.3,0,1006.6,1007.4,86.5,0,0
941,2022-08-11 23:00,26.7,287.1,1.3,0,1006.4,1007.2,89.7,0,0
941,2022-08-12 00:00,26.8,27.6,.8,0,1006.2,1007,91.1,0,0
941,2022-08-12 01:00,27.2,202.5,1.5,0,1005.5,1006.3,86.6,0,0
941,2022-08-12 02:00,27.3,221,1.9,0,1005.7,1006.5,87,0,0
941,2022-08-12 03:00,27.2,176.8,.9,0,1005.9,1006.7,87.9,0,0
941,2022-08-12 04:00,27.6,171.2,1.2,0,1005.6,1006.4,86.8,0,0
941,2022-08-12 05:00,27.5,219.3,1.6,0,1005.4,1006.2,87.9,0,0
941,2022-08-12 06:00,27.5,188.9,1.4,0,1005.4,1006.2,87.2,0,0
941,2022-08-12 07:00,28.1,189.4,1.1,0,1005.8,1006.6,85.9,0,0
941,2022-08-12 08:00,29.3,220.5,1.1,0,1005.8,1006.6,81.9,0,0
941,2022-08-12 09:00,29.5,248.5,1.3,0,1005.9,1006.7,80.7,0,0
941,2022-08-12 10:00,31,229.6,2.1,0,1006.2,1007,76,0,0
941,2022-08-12 11:00,30.9,263.6,2,0,1006.3,1007.1,77,0,0
941,2022-08-12 12:00,32.3,215.6,2.4,.5,1005.4,1006.2,68.1,0,0
941,2022-08-12 13:00,33.9,233.6,1.1,0,1005,1005.8,62,0,0
941,2022-08-12 14:00,33,235.6,3.5,0,1004.5,1005.3,66.6,0,0
941,2022-08-12 15:00,33.2,253.7,2.2,0,1004.1,1004.9,67.6,0,0
941,2022-08-12 16:00,34.5,234.4,2.3,0,1004.1,1004.9,59.6,0,0
941,2022-08-12 17:00,32.5,225.1,3.5,0,1003.8,1004.6,66.6,0,0
941,2022-08-12 18:00,31.6,241.1,2.9,0,1003.9,1004.7,70.3,0,0
941,2022-08-12 19:00,29.9,290.7,1.5,0,1004.3,1005.1,79.5,0,0
941,2022-08-12 20:00,29.6,335.9,1.3,0,1005.1,1005.9,78.8,0,0
941,2022-08-12 21:00,29.3,196.4,.9,0,1005.7,1006.5,78.6,0,0
941,2022-08-12 22:00,28.5,336.7,1.4,0,1006.3,1007.1,84.4,0,0
941,2022-08-12 23:00,28.3,337.7,.7,0,1006.4,1007.2,87.2,0,0
941,2022-08-13 00:00,27.7,252.4,1.7,0,1006.9,1007.7,87.8,0,0
941,2022-08-13 01:00,27,0,.3,0,1006.6,1007.4,90,0,0
941,2022-08-13 02:00,26.5,0,.1,0,1006.3,1007.1,91.9,0,0
941,2022-08-13 03:00,27.1,0,.3,0,1006.3,1007.1,91.3,0,0
941,2022-08-13 04:00,27.2,57.8,1.3,0,1006,1006.8,87.8,0,0
941,2022-08-13 05:00,26.3,0,.4,0,1005.7,1006.5,93.1,0,0
941,2022-08-13 06:00,26.4,252.2,.8,0,1005.8,1006.6,91.9,0,0
941,2022-08-13 07:00,26.7,308.5,1.1,0,1006.3,1007.1,89.9,0,0
941,2022-08-13 08:00,27.7,252.3,1.8,0,1006.6,1007.4,86.8,0,0
941,2022-08-13 09:00,28.7,196.6,.9,0,1006.8,1007.6,82.8,0,0
941,2022-08-13 10:00,29.9,232.3,1.2,0,1006.7,1007.5,76.9,0,0
941,2022-08-13 11:00,31.2,245.3,3,0,1006.6,1007.4,74.2,0,0
941,2022-08-13 12:00,31.7,223.4,2.8,0,1006.3,1007.1,69.4,0,0
941,2022-08-13 13:00,32.1,219.6,3,0,1005.8,1006.6,64.9,0,0
941,2022-08-13 14:00,33.2,223.7,3.7,0,1005.1,1005.9,61.4,0,0
941,2022-08-13 15:00,31.8,215.1,2.5,0,1005.2,1006,66.7,0,0
941,2022-08-13 16:00,31.5,197.3,2,0,1005.5,1006.3,67.7,0,0
941,2022-08-13 17:00,31.1,230,3,0,1005.7,1006.5,69.8,0,0
941,2022-08-13 18:00,26.5,70.7,2.2,8.5,1005.9,1006.7,91.1,0,0
941,2022-08-13 19:00,26.9,324.1,1.3,0,1006.4,1007.2,90.6,0,0
941,2022-08-13 20:00,26.5,336.9,1.2,.5,1007,1007.8,92.4,0,0
941,2022-08-13 21:00,26.4,0,.4,1,1007.3,1008.1,94.7,0,0
941,2022-08-13 22:00,26.4,316.8,1.3,0,1007.2,1008,93.9,0,0
941,2022-08-13 23:00,26.4,308.4,.7,0,1007.4,1008.2,94.2,0,0
941,2022-08-14 00:00,26.5,321.7,.9,0,1007.4,1008.2,94.4,0,0
941,2022-08-14 01:00,26.5,0,.4,0,1007,1007.8,94.8,0,0
941,2022-08-14 02:00,27,262.4,1.1,0,1006.8,1007.6,91.2,0,0
941,2022-08-14 03:00,27,207.8,.9,0,1006.7,1007.5,87.9,0,0
941,2022-08-14 04:00,27.4,211.5,2.1,0,1006.5,1007.3,86.1,0,0
941,2022-08-14 05:00,27.5,279.9,1.3,0,1006.6,1007.4,86.1,0,0
941,2022-08-14 06:00,27.3,233.5,1.4,0,1006.5,1007.3,89,0,0
941,2022-08-14 07:00,27.5,305.1,1.6,0,1007.2,1008,88.3,0,0
941,2022-08-14 08:00,28.6,215.8,2.7,0,1007.2,1008,80.6,0,0
941,2022-08-14 09:00,30,225.5,2.9,0,1007.2,1008,75.7,0,0
941,2022-08-14 10:00,30.9,224.1,3.8,0,1007.4,1008.2,69.6,0,0
941,2022-08-14 11:00,31.7,232.5,3.8,0,1007.2,1008,66,0,0
941,2022-08-14 12:00,32.3,222.6,3.8,0,1007,1007.8,64.8,0,0
941,2022-08-14 13:00,33.2,223.8,3.4,0,1006.8,1007.6,62,0,0
941,2022-08-14 14:00,33.7,237.3,3.6,0,1006.5,1007.3,59.3,0,0
941,2022-08-14 15:00,33.5,230,4.1,0,1006.3,1007.1,62.5,0,0
941,2022-08-14 16:00,33.1,236,4.3,0,1006.4,1007.2,63.5,0,0
941,2022-08-14 17:00,32,231.2,3.7,0,1006.6,1007.4,64.6,0,0
941,2022-08-14 18:00,30.6,213.5,3,0,1006.6,1007.4,69.8,0,0
941,2022-08-14 19:00,29.8,204.8,2.1,0,1006.9,1007.7,72.1,0,0
941,2022-08-14 20:00,29.3,222.1,2.7,0,1007.3,1008.1,75.5,0,0
941,2022-08-14 21:00,29,180.8,2.1,0,1007.6,1008.4,74.2,0,0
941,2022-08-14 22:00,28.6,238.9,2.5,0,1007.8,1008.6,73.6,0,0
941,2022-08-14 23:00,28.6,213.6,2.8,0,1007.8,1008.6,71.6,0,0
941,2022-08-15 00:00,28.2,221.9,1.7,0,1007.8,1008.6,75.5,0,0
941,2022-08-15 01:00,28,186.9,1.1,0,1007.5,1008.3,79.6,0,0
941,2022-08-15 02:00,27.9,208,2.1,0,1007.2,1008,81.8,0,0
941,2022-08-15 03:00,27.9,210.6,2.6,0,1006.9,1007.7,84.2,0,0
941,2022-08-15 04:00,28.1,224,1.8,0,1006.6,1007.4,83.8,0,0
941,2022-08-15 05:00,28.3,216,3.6,0,1006.4,1007.2,82.5,0,0
941,2022-08-15 06:00,28.4,217.8,2.8,0,1006.4,1007.2,82.7,0,0
941,2022-08-15 07:00,28.8,229,3.6,0,1006.4,1007.2,80.4,0,0
941,2022-08-15 08:00,29.6,237,4.7,0,1006,1006.8,77.6,0,0
941,2022-08-15 09:00,30.1,236.1,4.4,0,1005.6,1006.4,75.8,0,0
941,2022-08-15 10:00,30.7,234.2,4.6,0,1005.7,1006.5,70.5,0,0
941,2022-08-15 11:00,30.7,232.1,4.2,0,1005.7,1006.5,71.9,0,0
941,2022-08-15 12:00,31.2,231.3,4,0,1005.2,1006,68.8,0,0
941,2022-08-15 13:00,31.4,214.3,3.3,0,1004.7,1005.5,66.3,0,0
941,2022-08-15 14:00,31.6,216.4,2.8,0,1004.3,1005.1,65.3,0,0
941,2022-08-15 15:00,31.8,226,4.3,0,1003.9,1004.7,61.8,0,0
941,2022-08-15 16:00,31.7,240.3,4.7,0,1003.6,1004.4,62.5,0,0
941,2022-08-15 17:00,31.5,226.7,5,0,1003.4,1004.2,64.3,0,0
941,2022-08-15 18:00,30,206.8,3.5,0,1002.9,1003.7,70.5,0,0
941,2022-08-15 19:00,29.4,203.4,2.9,0,1002.8,1003.6,74.5,0,0
941,2022-08-15 20:00,28.8,228.3,2.8,0,1003.2,1004,78.4,0,0
941,2022-08-15 21:00,29,228.4,3.4,0,1003.7,1004.5,77.4,0,0
941,2022-08-15 22:00,28.8,215.7,3.5,0,1003.9,1004.7,76.9,0,0
941,2022-08-15 23:00,28.4,205.8,2.7,0,1003.6,1004.4,79.5,0,0
941,2022-08-16 00:00,28.6,227.6,4.3,0,1003.3,1004.1,78.6,0,0
941,2022-08-16 01:00,28.6,248.6,4.4,0,1003.4,1004.2,75.5,0,0
941,2022-08-16 02:00,28.4,215.3,2.7,0,1002.7,1003.5,75.6,0,0
941,2022-08-16 03:00,28.5,234.3,3.7,0,1002.9,1003.7,76.4,0,0
941,2022-08-16 04:00,28.7,220.7,4.5,0,1003,1003.8,74.8,0,0
941,2022-08-16 05:00,28.4,221.3,3.7,0,1003.5,1004.3,77.8,0,0
941,2022-08-16 06:00,28.4,217.5,4.2,0,1003.5,1004.3,78.2,0,0
941,2022-08-16 07:00,28.9,218.3,3.7,0,1003.6,1004.4,76.8,0,0
941,2022-08-16 08:00,28.9,207,2.8,0,1003.7,1004.5,76.8,0,0
941,2022-08-16 09:00,29.3,241.6,3.7,0,1004.2,1005,76.6,0,0
941,2022-08-16 10:00,27.7,325.5,3.3,0,1005.2,1006,81.3,0,0
941,2022-08-16 11:00,25.9,248.9,.8,3,1005.6,1006.4,91.1,0,0
941,2022-08-16 12:00,27,246.1,2.4,1,1005,1005.8,88.6,0,0
941,2022-08-16 13:00,26.7,216.8,2.9,.5,1005.1,1005.9,90.4,0,0
941,2022-08-16 14:00,27.3,218.8,2.9,0,1005.2,1006,86,0,0
941,2022-08-16 15:00,27.2,226.5,.7,1,1004.6,1005.4,87.7,0,0
941,2022-08-16 16:00,27.6,231.8,1.8,0,1004.6,1005.4,78.6,0,0
941,2022-08-16 17:00,26,218.4,1.5,3,1005.4,1006.2,93,0,0
941,2022-08-16 18:00,25.6,106.8,1.2,9,1005.4,1006.2,94.6,0,0
941,2022-08-16 19:00,25.1,183.1,1.1,5,1006,1006.8,93.2,0,0
941,2022-08-16 20:00,25.1,237.9,1.1,2,1006.8,1007.6,94.6,0,0
941,2022-08-16 21:00,25.2,0,.2,1,1006.8,1007.6,95.3,0,0
941,2022-08-16 22:00,24.5,45.1,1.6,1,1006.9,1007.7,94.6,0,0
941,2022-08-16 23:00,24.6,0,.4,1.5,1007.1,1007.9,94.5,0,0
941,2022-08-17 00:00,24.6,200.6,.8,3.5,1007.8,1008.6,95.6,0,0
941,2022-08-17 01:00,24.1,3.2,.9,5.5,1007.1,1007.9,95.6,0,0
941,2022-08-17 02:00,24,85.7,1.8,.5,1006.2,1007,93.6,0,0
941,2022-08-17 03:00,24.2,50.2,2,0,1006.4,1007.2,87.5,0,0
941,2022-08-17 04:00,24,69,1.6,0,1006.6,1007.4,88.2,0,0
941,2022-08-17 05:00,24,20.7,2.2,0,1006.9,1007.7,88.8,0,0
941,2022-08-17 06:00,23.2,344.7,2.3,3,1007,1007.8,94.5,0,0
